codigo_de_barras;nome_produto;imagem;comprimento;largura;altura;dimensoes_unidade;peso;peso_unidade
7899298635802;Fechadura Smart de Sobrepor Compatível com Alexa IFR 1001 Preto Intelbras;https://m.media-amazon.com/images/I/51B7r4WdJbL.__AC_SX300_SY300_QL70_ML2_.jpg;26;20;8.5;centímetros;1.3;quilogramas;
7899298667599;Fechadura Smart de Sobrepor IFR 2020;https://m.media-amazon.com/images/I/518twFS8UDL.__AC_SX300_SY300_QL70_ML2_.jpg;27.7;24.1;9.1;centímetros;1.67;quilogramas;
7896637679848;Fechadura Solenoide Intelbras Safe para Vidro FS2010 4672004;https://m.media-amazon.com/images/I/517OMRUly7L.__AC_SX300_SY300_QL70_ML2_.jpg;16;11;11;cm;1;kilograms;
7896637688291;FECHADURA SOLENOIDE FAIL SAFE FS3010 A (VIDRO X ALVENARIA) 4672020 – INTELBRAS;https://m.media-amazon.com/images/I/41ty9gGGH2L.__AC_SX300_SY300_QL70_ML2_.jpg;22;21;8;centímetros;1.6;quilogramas;
7896637688284;FS 3010 V Fechadura solenoide fail safe Intelbras;https://m.media-amazon.com/images/I/61YpU2GMujL.__AC_SX300_SY300_QL70_ML2_.jpg;25;20;15;centímetros;1.5;kilograms;
7896637671330;Fechadura Solenóide Automatiza Intelbras Aço Inoxidável 2000Kgf;https://m.media-amazon.com/images/I/41Y2tZb+FuL._AC_SY300_SX300_.jpg;38;14;8;cm;1.65;quilogramas;
7896637684903;FS 1011 Fechadura solenoide Intelbras;https://m.media-amazon.com/images/I/413AfBOhQAL.__AC_SX300_SY300_QL70_ML2_.jpg;25;6;6;centímetros;1;quilogramas;
7896423503821;;;18;4;3;cm;336;gramas;
7896423503760;FECHO ELÉTRICO DE EMBUTIR NO BATENTE - TRINCO AJUSTÁVEL - FEC-91 LA - HDL;https://m.media-amazon.com/images/I/41sxrr5ek2L.__AC_SX300_SY300_QL70_ML2_.jpg;15;10;10;centímetros;350;g;
7898461966606;Agratto, Ferro de Passar, Facile, Branco, 220v;https://m.media-amazon.com/images/I/51ju8+5QgyL._AC_SY300_SX300_.jpg;26;12.4;10.8;centímetros;570;gramas;
7898105772914;;;7.6;3.6;29;cm;0.16;g;
7898555219007;Filtro de linha Coletek FL-52BK com 5Tomadas Bivolt 127V/220V, com chave liga/desliga Led Indicador protecão contra sobretensão e sobrecorrente disjuntor para proteger contra curto-circuito, Preto;https://m.media-amazon.com/images/I/51juWDz3hUS.__AC_SX300_SY300_QL70_ML2_.jpg;25.5;11;4.8;centímetros;215;g;
7898506459773;Filtro De Linha Multilaser 6 Tomadas Branco Linear - WI222;https://m.media-amazon.com/images/I/51rmKqWS4FL.__AC_SX300_SY300_QL70_ML2_.jpg;27;10.4;4.2;centímetros;190;g;
7898378705077;Multiplicador 4 Tomadas Bivolt c/ Controle Remoto, Cabo 1.5m, PowerCube ELG, PWC-XM4CR, Laranja e Branco;https://m.media-amazon.com/images/I/613+tOzg-AL._AC_SX300_SY300_.jpg;24.2;8;7.2;centímetros;470;g;
7898378705039;Filtro de linha 4 tomadas + 2 Usb Powercube Pwc X4u Elg;https://m.media-amazon.com/images/I/51KPT49KseL.__AC_SX300_SY300_QL70_ML2_.jpg;23.6;8.4;7.8;centímetros;410;g;
7898378705176;ELG, PWC-X4U/3M, PowerCube com Extensor USB, Filtro de Linha, Multiplicador 4 Tomadas Bivolt com 2 Portas USB 2.4A, Disjuntor Integrado de 10A, Cabo 3m, Cinza;https://m.media-amazon.com/images/I/51KPT49KseL.__AC_SX300_SY300_QL70_ML2_.jpg;24.6;8.2;8.2;centímetros;480;g;
7898378705022;;;8;8;23.5;cm;380;g;
7898378705169;ELG, PWC-X5/3M, PowerCube com Extensor, Multiplicador 5 Tomadas, Filtro de Linha com Protetor de Surto, Bivolt, Cabo 3m, Branco e Vermelho;https://m.media-amazon.com/images/I/51roKZsrbQL.__AC_SY300_SX300_QL70_ML2_.jpg;23.8;8.2;8.2;centímetros;490;g;
7898378705015;ELG, PWC-R4U, PowerCube USB, Filtro de Linha, Multiplicador 4 Tomadas Bivolt com 2 Portas USB 2.4A, Disjuntor Integrado de 10A, Branco e Azul;https://m.media-amazon.com/images/I/51bx9IGaB-L.__AC_SY300_SX300_QL70_ML2_.jpg;11.7;7.9;7.8;centímetros;260;g;
7898378705008;ELG, PWC-R5, PowerCube, Multiplicador 5 Tomadas, Disjuntor Integrado de 10A, Filtro de Linha com Protetor de Surto, Bivolt, Branco e Verde;https://m.media-amazon.com/images/I/51hguOR-sjL.__AC_SY300_SX300_QL70_ML2_.jpg;12;8;8;centímetros;240;g;
7897013548505;;;4.3;3.6;20;cm;224;g;
7897020631887;Filtro de Linha SMS Bivolt 4 Tomadas 1.3M - 62328, Preto;https://m.media-amazon.com/images/I/81ee+2h4jVL._AC_SX300_SY300_.jpg;35.4;10.6;4.2;centímetros;275;g;
7897020631894;Filtro de Linha SMS Bivolt 4 Tomadas 3M - 62329, Preto;https://m.media-amazon.com/images/I/81Lj+Jq5zHL._AC_SX300_SY300_.jpg;37;12;4.2;centímetros;329;g;
7899838809366;Filtro De Linha 5 Tomadas 1,2M Branco Multilaser - WI300;https://m.media-amazon.com/images/I/41-wrWdasqL.__AC_SX300_SY300_QL70_ML2_.jpg;28;9.8;4;centímetros;0.17;g;
7897013548512;Filtro de Linha 6 Tomadas Elgin 2P+T 10A Preto Bivolt;https://m.media-amazon.com/images/I/51QCpVFERUL.__AC_SX300_SY300_QL70_ML2_.jpg;31.8;8.8;4.8;centímetros;276;g;
7898554602701;Filtro de Linha 6 Tomadas 2P+T, Fortrek, Preto;https://m.media-amazon.com/images/I/71PJIBZ-+CL._AC_SY300_SX300_.jpg;30.6;7.8;4.6;centímetros;240;g;
7898555213951;Filtro de Linha, C3TECH, FL-61BK 315060080100;https://m.media-amazon.com/images/I/51b2WbwTKjL.__AC_SX300_SY300_QL70_ML2_.jpg;30.8;8;4.8;centímetros;220;g;
7899495234600;Filtro de Linha Clamper Energia 5 Transparente LCF;https://m.media-amazon.com/images/I/518nyfaWnOL.__AC_SX300_SY300_QL70_ML2_.jpg;33.2;9.6;5.2;centímetros;300;g;
